ID,year,age,wagerate,schooling,region,union,lwage,gender
5177.0,2010,38.0,6.642445,12.0,South,0,1.8934802,Female
5177.0,2012,41.0,8.494334,12.0,South,0,2.1393993,Female
5177.0,2014,43.0,7.827618,12.0,South,0,2.0576582,Female
5177.0,2016,44.0,9.474773,12.0,South,0,2.248633,Female
5177.0,2018,46.0,7.41,12.0,South,0,2.0028305,Female
5181.0,2010,27.0,15.594825,12.0,South,0,2.7469392,Female
5181.0,2012,28.0,18.141548,12.0,South,0,2.8982048,Female
5181.0,2014,30.0,15.426236,12.0,South,0,2.7360697,Female
5181.0,2016,32.0,16.712448,12.0,South,0,2.8161538,Female
5181.0,2018,35.0,17.49,12.0,South,0,2.8616292,Female
6032.0,2010,30.0,35.267956,17.0,West,0,3.5629747,Male
6032.0,2012,33.0,33.292133,17.0,South,0,3.505321,Male
6032.0,2014,34.0,41.053356,17.0,South,0,3.7148726,Male
6032.0,2016,36.0,46.007317,17.0,South,0,3.8288004,Male
6032.0,2018,38.0,32.91,17.0,South,1,3.4937766,Male
6177.0,2010,28.0,29.32181,16.0,West,0,3.3783317,Female
6177.0,2012,31.0,18.25031,16.0,South,0,2.9041822,Female
6177.0,2014,32.0,15.2388735,16.0,South,0,2.7238495,Female
6177.0,2016,34.0,24.010859,16.0,South,0,3.1785061,Female
6177.0,2018,36.0,23.35,16.0,South,0,3.150597,Female
10030.0,2010,40.0,75.35473,17.0,South,0,4.3222065,Female
10030.0,2012,42.0,59.928013,17.0,South,0,4.093144,Female
10030.0,2014,44.0,63.630627,17.0,South,0,4.153095,Female
10030.0,2016,46.0,68.54027,17.0,South,0,4.2274213,Female
10030.0,2018,48.0,74.94,17.0,South,0,4.316688,Female
10181.0,2010,44.0,16.047972,16.0,South,0,2.7755826,Male
10181.0,2012,46.0,22.241886,16.0,South,0,3.1019773,Male
10181.0,2014,48.0,17.861958,16.0,South,0,2.8826733,Male
10181.0,2016,50.0,19.49617,16.0,South,0,2.970218,Male
10181.0,2018,52.0,19.55,16.0,South,0,2.9729753,Male
16032.0,2010,27.0,10.731804,12.0,South,0,2.3732116,Female
16032.0,2012,29.0,11.354781,12.0,South,0,2.4296389,Female
16032.0,2014,31.0,14.666375,12.0,South,0,2.6855574,Female
16032.0,2016,33.0,13.898359,12.0,South,0,2.6317708,Female
16032.0,2018,35.0,16.18,12.0,South,0,2.783776,Female
19171.0,2010,29.0,18.081598,15.0,West,1,2.8948948,Female
19171.0,2012,31.0,12.388024,15.0,West,1,2.5167303,Female
19171.0,2014,33.0,7.983754,15.0,West,0,2.0774088,Female
19171.0,2016,35.0,7.976626,15.0,West,0,2.0765154,Female
19171.0,2018,37.0,13.42,15.0,West,1,2.5967462,Female
22004.0,2010,46.0,15.793767,12.0,South,1,2.7596154,Male
22004.0,2012,48.0,18.217682,12.0,South,0,2.9023926,Male
22004.0,2014,50.0,22.400312,12.0,South,1,3.1090748,Male
22004.0,2016,52.0,30.823383,12.0,South,1,3.4282737,Male
22004.0,2018,54.0,40.73,12.0,South,1,3.706965,Male
22173.0,2010,45.0,27.000822,14.0,South,0,3.2958672,Female
22173.0,2012,47.0,28.343449,14.0,South,0,3.3443959,Female
22173.0,2014,50.0,29.134977,14.0,South,0,3.3719394,Female
22173.0,2016,51.0,29.871857,14.0,South,0,3.3969169,Female
22173.0,2018,53.0,29.87,14.0,South,0,3.3968546,Female
23178.0,2010,31.0,35.212696,15.0,West,0,3.5614066,Female
23178.0,2012,33.0,30.660088,15.0,West,0,3.4229617,Female
23178.0,2014,34.0,36.733597,15.0,West,0,3.6036918,Female
23178.0,2016,36.0,38.2129,15.0,West,0,3.6431732,Female
23178.0,2018,38.0,47.8,15.0,West,0,3.8670256,Female
40031.0,2010,31.0,22.745678,17.0,North Central,1,3.124375,Female
40031.0,2012,33.0,37.675255,17.0,North Central,0,3.6290035,Female
40031.0,2014,35.0,13.916922,17.0,North Central,0,2.6331055,Female
40031.0,2016,37.0,56.68668,17.0,North Central,0,4.0375395,Female
40031.0,2018,39.0,7.2,17.0,North Central,0,1.974081,Female
40172.0,2010,41.0,36.118988,12.0,Northeast,0,3.5868187,Male
40172.0,2012,43.0,31.323536,12.0,Northeast,0,3.4443698,Male
40172.0,2014,45.0,41.59463,12.0,Northeast,0,3.727971,Male
40172.0,2016,47.0,44.772354,12.0,Northeast,0,3.801591,Male
40172.0,2018,49.0,48.08,12.0,Northeast,0,3.8728664,Male
40182.0,2010,43.0,25.398233,17.0,Northeast,1,3.2346797,Female
40182.0,2012,45.0,28.278193,17.0,Northeast,1,3.3420908,Female
40182.0,2014,47.0,23.680626,17.0,Northeast,0,3.1646574,Female
40182.0,2016,50.0,23.36301,17.0,Northeast,0,3.151154,Female
40182.0,2018,52.0,25.0,17.0,Northeast,0,3.218876,Female
41180.0,2010,30.0,24.315107,16.0,North Central,0,3.191098,Male
41180.0,2012,32.0,38.621483,16.0,North Central,0,3.6538086,Male
41180.0,2014,34.0,45.466805,16.0,North Central,0,3.8169825,Male
41180.0,2016,36.0,49.33766,16.0,North Central,0,3.8986876,Male
41180.0,2018,38.0,59.17,16.0,North Central,0,4.080415,Male
41184.0,2010,30.0,15.32957,12.0,South,0,2.7297835,Female
41184.0,2012,32.0,18.424332,12.0,South,0,2.9136722,Female
41184.0,2014,34.0,27.438301,12.0,South,1,3.31194,Female
41184.0,2016,36.0,25.610231,12.0,South,0,3.242992,Female
41184.0,2018,38.0,32.66,12.0,South,0,3.486151,Female
41186.0,2010,28.0,12.157554,12.0,North Central,0,2.4979508,Female
41186.0,2012,30.0,15.683521,12.0,North Central,0,2.7526104,Female
41186.0,2014,32.0,16.84187,12.0,North Central,0,2.823868,Female
41186.0,2016,34.0,16.196196,12.0,North Central,0,2.7847764,Female
41186.0,2018,36.0,16.0,12.0,North Central,0,2.7725887,Female
41187.0,2010,27.0,12.367547,13.0,North Central,0,2.515076,Female
41187.0,2012,29.0,4.709407,13.0,North Central,0,1.549562,Female
41187.0,2014,31.0,8.57707,13.0,North Central,0,2.1490924,Female
41187.0,2016,32.0,7.571721,13.0,North Central,0,2.0244205,Female
41187.0,2018,34.0,10.07,13.0,North Central,0,2.3095608,Female
41194.0,2010,30.0,19.175777,12.0,North Central,0,2.9536479,Female
41194.0,2012,33.0,18.511341,12.0,North Central,0,2.9183836,Female
41194.0,2014,35.0,18.830002,12.0,North Central,0,2.9354515,Female
41194.0,2016,37.0,18.3017,12.0,North Central,0,2.9069939,Female
41194.0,2018,39.0,19.12,12.0,North Central,0,2.9507349,Female
41200.0,2010,43.0,25.917694,16.0,South,0,3.254926,Male
41200.0,2012,45.0,24.145227,16.0,South,0,3.1840868,Male
41200.0,2014,47.0,41.084587,16.0,South,0,3.7156332,Male
41200.0,2016,50.0,26.21759,16.0,South,0,3.2664306,Male
41200.0,2018,51.0,32.35,16.0,South,0,3.476614,Male
47031.0,2010,40.0,34.71534,16.0,North Central,0,3.5471816,Female
47031.0,2012,42.0,31.845596,16.0,North Central,0,3.460899,Female
47031.0,2014,44.0,31.487427,16.0,North Central,0,3.4495883,Female
47031.0,2016,47.0,34.467525,16.0,North Central,0,3.5400176,Female
47031.0,2018,48.0,33.61,16.0,North Central,0,3.5148237,Female
47032.0,2010,38.0,19.021044,16.0,North Central,0,2.945546,Female
47032.0,2012,40.0,15.585634,16.0,North Central,0,2.7463496,Female
47032.0,2014,42.0,17.861958,16.0,North Central,0,2.8826733,Female
47032.0,2016,44.0,17.421032,16.0,North Central,0,2.8576782,Female
47032.0,2018,46.0,27.16,16.0,North Central,0,3.3017454,Female
47174.0,2010,42.0,29.774954,12.0,North Central,0,3.3936675,Male
47174.0,2012,44.0,29.0069,12.0,North Central,0,3.3675337,Male
47174.0,2014,47.0,35.390827,12.0,North Central,0,3.5664527,Male
47174.0,2016,49.0,33.111095,12.0,North Central,0,3.4998684,Male
47174.0,2018,51.0,35.28,12.0,North Central,0,3.563316,Male
47176.0,2010,41.0,32.924866,17.0,North Central,0,3.4942281,Male
47176.0,2012,43.0,23.394766,17.0,North Central,0,3.1525123,Male
47176.0,2014,45.0,28.916388,17.0,North Central,0,3.3644085,Male
47176.0,2016,47.0,31.268778,17.0,North Central,0,3.44262,Male
47176.0,2018,49.0,41.49,17.0,North Central,0,3.7254524,Male
47182.0,2010,26.0,25.796118,12.0,North Central,0,3.250224,Male
47182.0,2012,28.0,15.226719,12.0,North Central,0,2.7230518,Male
47182.0,2014,30.0,9.680432,12.0,North Central,0,2.2701066,Male
47182.0,2016,32.0,14.262774,12.0,North Central,0,2.6576529,Male
47182.0,2018,34.0,14.29,12.0,North Central,0,2.65956,Male
50030.0,2010,37.0,28.780245,16.0,West,0,3.3596892,Female
50030.0,2012,39.0,33.096363,16.0,West,0,3.4994235,Female
50030.0,2014,41.0,36.816868,16.0,West,0,3.605956,Female
50030.0,2016,43.0,26.359308,16.0,West,0,3.2718215,Female
50030.0,2018,45.0,41.67,16.0,West,0,3.7297814,Female
51171.0,2010,43.0,46.242912,12.0,North Central,0,3.8339083,Male
51171.0,2012,45.0,57.513496,12.0,North Central,0,4.0520196,Male
51171.0,2014,48.0,50.338245,12.0,North Central,0,3.918765,Male
51171.0,2016,50.0,30.793015,12.0,North Central,0,3.4272878,Male
51171.0,2018,51.0,25.64,12.0,North Central,0,3.2441535,Male
53030.0,2010,32.0,15.771663,9.0,South,0,2.7582147,Male
53030.0,2012,34.0,12.05086,9.0,South,0,2.489136,Male
53030.0,2014,36.0,16.685734,9.0,South,0,2.814554,Male
53030.0,2016,38.0,19.901073,9.0,South,0,2.9907737,Male
53030.0,2018,41.0,8.4,9.0,South,0,2.1282318,Male
53031.0,2010,31.0,17.197412,11.0,North Central,0,2.844759,Male
53031.0,2012,32.0,13.388638,11.0,North Central,0,2.5944064,Male
53031.0,2014,35.0,16.269371,11.0,North Central,0,2.7892842,Male
53031.0,2016,37.0,19.283594,11.0,North Central,0,2.9592547,Male
53031.0,2018,39.0,16.67,11.0,North Central,0,2.8136108,Male
53033.0,2010,30.0,19.894178,10.0,West,0,2.9904273,Male
53033.0,2012,32.0,18.315569,10.0,West,0,2.9077516,Male
53033.0,2014,34.0,20.818132,10.0,West,0,3.0358243,Male
53033.0,2016,36.0,18.564888,10.0,West,0,2.921272,Male
53033.0,2018,38.0,24.59,10.0,West,0,3.20234,Male
53191.0,2010,43.0,13.362257,16.0,West,0,2.5924342,Female
53191.0,2012,45.0,20.251537,16.0,West,0,3.0082307,Female
53191.0,2014,47.0,16.39428,16.0,West,0,2.7969325,Female
53191.0,2016,49.0,17.64373,16.0,West,0,2.8703804,Female
53191.0,2018,51.0,15.6,16.0,West,0,2.7472708,Female
53235.0,2010,28.0,8.66502,12.0,West,0,2.1592941,Female
53235.0,2012,30.0,10.35417,12.0,West,0,2.3373892,Female
53235.0,2014,32.0,12.241062,12.0,West,0,2.504796,Female
53235.0,2016,34.0,15.36614,12.0,West,0,2.7321665,Female
53235.0,2018,36.0,14.82,12.0,West,0,2.6959777,Female
60030.0,2010,40.0,38.672073,17.0,South,0,3.6551178,Female
60030.0,2012,43.0,27.299334,17.0,South,0,3.3068624,Female
60030.0,2014,44.0,33.19451,17.0,South,0,3.5023844,Female
60030.0,2016,47.0,57.32441,17.0,South,0,4.0487266,Female
60030.0,2018,48.0,41.11,17.0,South,0,3.7162514,Female
60031.0,2010,35.0,35.03586,17.0,South,0,3.5563722,Male
60031.0,2012,37.0,36.81603,17.0,South,0,3.6059334,Male
60031.0,2014,39.0,33.069607,17.0,South,0,3.4986145,Male
60031.0,2016,41.0,25.802563,17.0,South,0,3.2504737,Male
60031.0,2018,43.0,34.69,17.0,South,0,3.5464513,Male
60184.0,2010,29.0,18.04844,16.0,South,0,2.8930593,Female
60184.0,2012,31.0,19.54458,16.0,South,0,2.972698,Female
60184.0,2014,33.0,20.058271,16.0,South,0,2.9986415,Female
60184.0,2016,35.0,15.882393,16.0,South,0,2.765211,Female
60184.0,2018,37.0,19.15,16.0,South,0,2.9523027,Female
61030.0,2010,32.0,21.552027,17.0,South,0,3.0704699,Female
61030.0,2012,34.0,24.591152,17.0,South,0,3.2023866,Female
61030.0,2014,36.0,23.253855,17.0,South,0,3.146471,Female
61030.0,2016,38.0,25.772194,17.0,South,0,3.2492962,Female
61030.0,2018,41.0,30.29,17.0,South,0,3.4108176,Female
61031.0,2010,30.0,19.651028,17.0,South,0,2.9781296,Male
61031.0,2012,31.0,19.337934,17.0,South,0,2.9620688,Male
61031.0,2014,34.0,20.818132,17.0,South,0,3.0358243,Male
61031.0,2016,36.0,25.853176,17.0,South,0,3.2524335,Male
61031.0,2018,37.0,30.04,17.0,South,0,3.40253,Male
61173.0,2010,32.0,38.992588,17.0,South,0,3.6633716,Male
61173.0,2012,34.0,46.017323,17.0,South,0,3.8290179,Male
61173.0,2014,36.0,39.023594,17.0,South,0,3.6641665,Male
61173.0,2016,38.0,47.383995,17.0,South,0,3.8582845,Male
61173.0,2018,41.0,48.87,17.0,South,0,3.8891637,Male
61174.0,2010,30.0,26.260315,17.0,South,0,3.2680588,Female
61174.0,2012,32.0,26.635881,17.0,South,0,3.2822592,Female
61174.0,2014,34.0,22.993628,17.0,South,0,3.1352172,Female
61174.0,2016,36.0,25.509008,17.0,South,0,3.2390316,Female
61174.0,2018,38.0,22.61,17.0,South,0,3.1183922,Female
68003.0,2010,44.0,56.60999,14.0,West,1,4.0361853,Male
68003.0,2012,46.0,44.396763,14.0,West,1,3.7931666,Male
68003.0,2014,48.0,45.25862,14.0,West,1,3.8123932,Male
68003.0,2016,50.0,56.98024,14.0,West,1,4.0427046,Male
68003.0,2018,52.0,38.98,14.0,West,1,3.6630487,Male
84030.0,2010,34.0,19.407875,13.0,North Central,0,2.965679,Male
84030.0,2012,36.0,23.644918,13.0,North Central,0,3.1631482,Male
84030.0,2014,38.0,29.707478,13.0,North Central,0,3.3913987,Male
84030.0,2016,40.0,31.046082,13.0,North Central,0,3.4354725,Male
84030.0,2018,42.0,56.1,13.0,North Central,0,4.027136,Male
84182.0,2010,32.0,16.257965,14.0,North Central,0,2.788583,Female
84182.0,2012,34.0,26.548872,14.0,North Central,0,3.2789872,Female
84182.0,2014,36.0,20.453815,14.0,North Central,0,3.0181694,Female
84182.0,2016,38.0,16.084846,14.0,North Central,0,2.7778776,Female
84182.0,2018,40.0,16.33,14.0,North Central,0,2.7930038,Female
84183.0,2010,34.0,30.19494,12.0,North Central,0,3.4076743,Male
84183.0,2012,37.0,27.440723,12.0,North Central,0,3.3120282,Male
84183.0,2014,38.0,25.64794,12.0,North Central,0,3.2444632,Male
84183.0,2016,41.0,28.991188,12.0,North Central,0,3.366992,Male
84183.0,2018,42.0,27.68,12.0,North Central,0,3.3207102,Male
89030.0,2010,33.0,10.974956,17.0,South,0,2.3956158,Female
89030.0,2012,35.0,14.4001255,17.0,South,0,2.6672368,Female
89030.0,2014,37.0,20.568316,17.0,South,0,3.0237517,Female
89030.0,2016,39.0,21.136034,17.0,South,0,3.0509794,Female
89030.0,2018,41.0,24.0,17.0,South,0,3.1780539,Female
89032.0,2010,31.0,21.275719,12.0,South,0,3.0575664,Male
89032.0,2012,33.0,22.437658,12.0,South,0,3.1107407,Male
89032.0,2014,35.0,23.347536,12.0,South,0,3.1504915,Male
89032.0,2016,37.0,14.100812,12.0,West,0,2.6462324,Male
89032.0,2018,39.0,15.38,12.0,South,0,2.733068,Male
96030.0,2010,28.0,9.913933,17.0,Northeast,0,2.293941,Female
96030.0,2012,30.0,19.522831,17.0,Northeast,0,2.9715846,Female
96030.0,2014,32.0,16.571234,17.0,Northeast,0,2.8076682,Female
96030.0,2016,34.0,28.970943,17.0,Northeast,0,3.3662934,Female
96030.0,2018,36.0,21.65,17.0,Northeast,0,3.0750055,Female
96176.0,2010,35.0,20.314165,12.0,Northeast,0,3.0113184,Male
96176.0,2012,37.0,26.026814,12.0,Northeast,0,3.2591274,Male
96176.0,2014,39.0,23.826353,12.0,Northeast,0,3.1707923,Male
96176.0,2016,41.0,23.666689,12.0,Northeast,0,3.1640685,Male
96176.0,2018,43.0,21.81,12.0,Northeast,0,3.0823686,Male
99173.0,2010,28.0,14.799059,16.0,North Central,0,2.6945636,Female
99173.0,2012,30.0,14.987442,16.0,North Central,0,2.7072127,Female
99173.0,2014,32.0,14.510239,16.0,North Central,0,2.6748545,Female
99173.0,2016,34.0,13.463087,16.0,North Central,0,2.5999517,Female
99173.0,2018,36.0,16.0,16.0,North Central,0,2.7725887,Female
105031.0,2010,34.0,15.429041,13.0,South,0,2.7362516,Male
105031.0,2012,36.0,16.270838,13.0,South,0,2.7893744,Male
105031.0,2014,38.0,20.41218,13.0,South,0,3.0161319,Male
105031.0,2016,40.0,31.66356,13.0,South,0,3.4551666,Male
105031.0,2018,42.0,18.06,13.0,South,0,2.8936994,Male
105182.0,2010,31.0,15.937448,11.0,South,0,2.7686715,Male
105182.0,2012,33.0,10.462932,11.0,South,0,2.3478386,Male
105182.0,2014,36.0,21.29695,11.0,South,0,3.058564,Male
105182.0,2016,37.0,16.439137,11.0,South,0,2.799665,Male
105182.0,2018,39.0,16.83,11.0,South,0,2.823163,Male
105192.0,2010,33.0,14.014343,12.0,South,0,2.6400814,Male
105192.0,2012,35.0,15.291977,12.0,South,0,2.7273283,Male
105192.0,2014,37.0,15.728099,12.0,South,0,2.7554488,Male
105192.0,2016,39.0,14.890377,12.0,South,0,2.700715,Male
105192.0,2018,41.0,18.82,12.0,South,0,2.93492,Male
113030.0,2010,37.0,4.2551436,17.0,Northeast,0,1.4481285,Female
113030.0,2012,39.0,9.668967,17.0,Northeast,0,2.2689216,Female
113030.0,2014,42.0,16.144463,17.0,Northeast,0,2.781577,Female
113030.0,2016,43.0,15.4066305,17.0,Northeast,0,2.734798,Female
113030.0,2018,45.0,20.51,17.0,Northeast,0,3.0209126,Female
113031.0,2010,33.0,29.631273,14.0,Northeast,1,3.3888304,Male
113031.0,2012,35.0,24.776049,14.0,Northeast,1,3.2098775,Male
113031.0,2014,36.0,31.90379,14.0,Northeast,1,3.4627247,Male
113031.0,2016,39.0,28.758368,14.0,Northeast,1,3.3589287,Male
113031.0,2018,41.0,36.91,14.0,Northeast,1,3.6084826,Male
113172.0,2010,38.0,26.227158,14.0,Northeast,0,3.2667954,Male
113172.0,2012,40.0,25.49388,14.0,Northeast,0,3.2384384,Male
113172.0,2014,43.0,47.142662,14.0,Northeast,0,3.8531783,Male
113172.0,2016,44.0,34.275196,14.0,Northeast,0,3.534422,Male
113172.0,2018,46.0,36.71,14.0,Northeast,0,3.6030493,Male
117172.0,2010,39.0,18.700527,17.0,North Central,0,2.9285517,Female
117172.0,2012,41.0,21.067255,17.0,North Central,0,3.04772,Female
117172.0,2014,43.0,22.150494,17.0,North Central,0,3.0978599,Female
117172.0,2016,46.0,26.511147,17.0,North Central,0,3.2775652,Female
117172.0,2018,47.0,17.31,17.0,North Central,0,2.8512843,Female
122033.0,2010,35.0,29.598118,14.0,North Central,0,3.3877108,Female
122033.0,2012,36.0,38.83901,14.0,North Central,0,3.659425,Female
122033.0,2014,38.0,35.609417,14.0,North Central,0,3.5726101,Female
122033.0,2016,40.0,39.042953,14.0,North Central,0,3.6646624,Female
122033.0,2018,42.0,48.8,14.0,North Central,0,3.8877304,Female
122175.0,2010,38.0,30.217047,16.0,North Central,1,3.4084063,Male
122175.0,2012,40.0,30.127151,16.0,North Central,1,3.4054267,Male
122175.0,2014,42.0,36.6191,16.0,North Central,1,3.60057,Male
122175.0,2016,44.0,37.95983,16.0,North Central,1,3.6365285,Male
122175.0,2018,46.0,41.78,16.0,North Central,1,3.7324178,Male
127031.0,2010,35.0,32.670662,16.0,North Central,1,3.4864774,Female
127031.0,2012,37.0,14.313116,16.0,North Central,0,2.6611764,Female
127031.0,2014,39.0,15.311737,16.0,North Central,0,2.7286196,Female
127031.0,2016,41.0,8.664965,16.0,North Central,0,2.159288,Female
127031.0,2018,43.0,17.09,16.0,North Central,0,2.8384936,Female
127033.0,2010,30.0,23.861961,17.0,North Central,1,3.1722856,Female
127033.0,2012,32.0,22.23101,17.0,North Central,1,3.101488,Female
127033.0,2014,35.0,32.78856,17.0,North Central,1,3.4900796,Female
127033.0,2016,36.0,26.733845,17.0,North Central,1,3.2859304,Female
127033.0,2018,38.0,33.49,17.0,North Central,1,3.511247,Female
127176.0,2010,37.0,33.69853,17.0,North Central,1,3.5174541,Male
127176.0,2012,39.0,26.44011,17.0,North Central,1,3.274882,Male
127176.0,2014,41.0,33.24656,17.0,North Central,1,3.5039513,Male
127176.0,2016,43.0,37.49419,17.0,North Central,1,3.624186,Male
127176.0,2018,45.0,29.09,17.0,North Central,1,3.3703945,Male
133174.0,2010,33.0,10.709699,13.0,Northeast,0,2.3711498,Female
133174.0,2012,34.0,14.21523,13.0,Northeast,0,2.654314,Female
133174.0,2014,37.0,13.864877,13.0,Northeast,0,2.6293588,Female
133174.0,2016,39.0,14.951113,13.0,Northeast,0,2.7047858,Female
133174.0,2018,40.0,14.42,13.0,Northeast,0,2.668616,Female
151035.0,2010,26.0,18.8,16.0,Northeast,0,2.9338567,Female
151035.0,2012,28.0,29.626844,16.0,Northeast,0,3.388681,Female
151035.0,2014,30.0,39.866726,16.0,Northeast,0,3.685542,Female
151035.0,2016,32.0,46.159153,16.0,Northeast,0,3.8320954,Female
151035.0,2018,34.0,53.53,16.0,Northeast,0,3.9802423,Female
156030.0,2010,42.0,35.267956,12.0,Northeast,0,3.5629747,Male
156030.0,2012,44.0,33.292133,12.0,Northeast,0,3.505321,Male
156030.0,2014,46.0,32.517925,12.0,Northeast,1,3.4817915,Male
156030.0,2016,48.0,31.562334,12.0,Northeast,1,3.4519644,Male
156030.0,2018,50.0,36.07,12.0,Northeast,1,3.5854614,Male
156170.0,2010,40.0,42.297234,13.0,Northeast,0,3.7447217,Female
156170.0,2012,42.0,37.762264,13.0,Northeast,0,3.6313102,Female
156170.0,2014,44.0,40.59536,13.0,Northeast,0,3.7036538,Female
156170.0,2016,46.0,40.389263,13.0,Northeast,0,3.698564,Female
156170.0,2018,48.0,34.51,13.0,Northeast,0,3.541249,Female
165030.0,2010,37.0,23.51934,17.0,North Central,0,3.157823,Female
165030.0,2012,39.0,29.539835,17.0,North Central,0,3.3857398,Female
165030.0,2014,41.0,32.257698,17.0,North Central,0,3.4737568,Female
165030.0,2016,43.0,24.780178,17.0,North Central,0,3.2100441,Female
165030.0,2018,45.0,19.7,17.0,South,0,2.9806187,Female
165176.0,2010,38.0,51.735916,16.0,North Central,0,3.9461522,Male
165176.0,2012,40.0,46.691647,16.0,North Central,0,3.8435652,Male
165176.0,2014,42.0,32.632423,16.0,North Central,0,3.4853063,Male
165176.0,2016,44.0,33.35404,16.0,North Central,0,3.5071788,Male
165176.0,2018,46.0,63.49,16.0,South,0,4.1508822,Male
165177.0,2010,31.0,13.28489,17.0,North Central,0,2.5866272,Female
165177.0,2012,33.0,25.395992,17.0,North Central,0,3.2345915,Female
165177.0,2014,35.0,53.065422,17.0,North Central,0,3.9715254,Female
165177.0,2016,36.0,61.85934,17.0,North Central,0,4.124863,Female
165177.0,2018,39.0,66.18,17.0,North Central,0,4.1923785,Female
166030.0,2010,34.0,39.313107,17.0,South,0,3.671558,Male
166030.0,2012,36.0,40.459568,17.0,South,0,3.700303,Male
166030.0,2014,38.0,44.353035,17.0,South,0,3.7921813,Male
166030.0,2016,40.0,37.95983,17.0,South,0,3.6365285,Male
166030.0,2018,42.0,39.22,17.0,South,0,3.6691868,Male
166171.0,2010,34.0,40.694645,17.0,South,0,3.7060964,Male
166171.0,2012,36.0,47.442104,17.0,South,0,3.8595102,Male
166171.0,2014,37.0,56.948,17.0,South,0,4.0421386,Male
166171.0,2016,40.0,66.8093,17.0,South,0,4.2018423,Male
166171.0,2018,42.0,78.51,17.0,South,0,4.363226,Male
172031.0,2010,39.0,22.32569,12.0,North Central,1,3.105738,Male
172031.0,2012,41.0,18.500463,12.0,North Central,1,2.917796,Male
172031.0,2014,43.0,18.538548,12.0,North Central,1,2.9198523,Male
172031.0,2016,45.0,23.433868,12.0,North Central,1,3.1541824,Male
172031.0,2018,47.0,21.06,12.0,North Central,1,3.0473754,Male
172035.0,2010,32.0,9.991299,16.0,North Central,0,2.3017147,Female
172035.0,2012,34.0,11.996479,16.0,North Central,1,2.4846132,Female
172035.0,2014,36.0,15.759327,16.0,North Central,1,2.7574325,Female
172035.0,2016,38.0,14.232407,16.0,North Central,1,2.6555216,Female
172035.0,2018,40.0,14.12,16.0,West,0,2.6475923,Female
172175.0,2010,29.0,19.838917,14.0,North Central,0,2.9876454,Female
172175.0,2012,31.0,25.330736,14.0,North Central,0,3.2320185,Female
172175.0,2014,33.0,43.541126,14.0,North Central,0,3.773706,Female
172175.0,2016,35.0,23.859018,14.0,North Central,0,3.1721623,Female
172175.0,2018,37.0,24.04,14.0,North Central,0,3.1797192,Female
172181.0,2010,44.0,20.203644,12.0,North Central,1,3.005863,Female
172181.0,2012,46.0,20.969368,12.0,North Central,1,3.0430627,Female
172181.0,2014,48.0,21.05754,12.0,North Central,1,3.0472586,Female
172181.0,2016,50.0,19.820093,12.0,North Central,1,2.9866962,Female
172181.0,2018,52.0,22.04,12.0,North Central,1,3.092859,Female
173031.0,2010,30.0,9.670781,14.0,North Central,0,2.269109,Female
173031.0,2012,32.0,9.451442,14.0,North Central,0,2.2461672,Female
173031.0,2014,34.0,11.647745,14.0,North Central,0,2.4551127,Female
173031.0,2016,36.0,20.933582,14.0,North Central,0,3.0413547,Female
173031.0,2018,38.0,15.24,14.0,North Central,0,2.7239234,Female
173032.0,2010,28.0,25.818224,17.0,West,0,3.2510805,Female
173032.0,2012,30.0,21.154264,17.0,West,0,3.0518415,Female
173032.0,2014,32.0,38.89868,17.0,West,0,3.6609604,Female
173032.0,2016,34.0,53.34622,17.0,West,0,3.976803,Female
173032.0,2018,36.0,55.32,17.0,West,0,4.0131345,Female
173033.0,2010,27.0,13.097001,15.0,North Central,0,2.5723832,Male
173033.0,2012,29.0,18.424332,15.0,North Central,0,2.9136722,Male
173033.0,2014,31.0,17.809914,15.0,North Central,0,2.8797553,Male
173033.0,2016,33.0,16.135458,15.0,North Central,0,2.7810192,Male
173033.0,2018,35.0,18.48,15.0,North Central,1,2.9166892,Male
173034.0,2010,26.0,10.875484,12.0,North Central,1,2.386511,Female
173034.0,2012,28.0,12.801321,12.0,North Central,1,2.5495484,Female
173034.0,2014,30.0,10.3049755,12.0,North Central,1,2.3326268,Female
173034.0,2016,32.0,15.821658,12.0,North Central,1,2.7613797,Female
173034.0,2018,34.0,15.64,12.0,North Central,1,2.7498317,Female
173176.0,2010,29.0,14.611169,14.0,North Central,0,2.6817863,Male
173176.0,2012,31.0,17.924023,14.0,North Central,0,2.8861418,Male
173176.0,2014,33.0,18.018093,14.0,North Central,0,2.8913765,Male
173176.0,2016,35.0,15.629328,14.0,North Central,0,2.749149,Male
173176.0,2018,37.0,14.79,14.0,North Central,0,2.6939514,Male
173177.0,2010,33.0,26.525572,12.0,North Central,0,3.2781093,Male
173177.0,2012,35.0,34.673412,12.0,North Central,0,3.545973,Male
173177.0,2014,37.0,33.76701,12.0,North Central,0,3.5194843,Male
173177.0,2016,39.0,37.322105,12.0,North Central,0,3.6195858,Male
173177.0,2018,41.0,45.76,12.0,North Central,0,3.8234103,Male
174030.0,2010,32.0,20.435741,16.0,North Central,0,3.0172853,Female
174030.0,2012,34.0,28.680614,16.0,North Central,0,3.3562214,Female
174030.0,2014,36.0,37.795322,16.0,North Central,0,3.6321855,Female
174030.0,2016,38.0,19.890951,16.0,North Central,0,2.990265,Female
174030.0,2018,40.0,19.86,16.0,North Central,0,2.9887078,Female
