ID,year,age,wagerate,schooling,region,union,lwage,gender,female
897175.0,2010,37.0,20.557318,17.0,North Central,0,3.023217,Male,0.0
897175.0,2012,39.0,26.21171,17.0,North Central,0,3.2662063,Male,0.0
905030.0,2010,39.0,11.184949,12.0,North Central,1,2.4145691,Female,1.0
905030.0,2012,41.0,26.777275,12.0,North Central,1,3.2875535,Female,1.0
906004.0,2010,43.0,21.52992,17.0,West,1,3.0694437,Male,0.0
906004.0,2012,45.0,34.33625,17.0,West,1,3.5362017,Male,0.0
908033.0,2010,30.0,25.298763,16.0,South,0,3.2307556,Female,1.0
908033.0,2012,32.0,26.61413,16.0,South,0,3.2814422,Female,1.0
909030.0,2010,30.0,35.2348,16.0,South,0,3.5620341,Male,0.0
909030.0,2012,32.0,44.527275,16.0,South,0,3.7961018,Male,0.0
909031.0,2010,30.0,24.911934,16.0,South,0,3.215347,Male,0.0
909031.0,2012,32.0,21.88297,16.0,South,0,3.0857089,Male,0.0
909174.0,2010,31.0,9.980246,11.0,South,0,2.3006077,Male,0.0
909174.0,2012,33.0,12.844826,11.0,South,0,2.552941,Male,0.0
910030.0,2010,31.0,25.774014,16.0,South,0,3.2493668,Male,0.0
910030.0,2012,33.0,157.62917,16.0,South,0,5.060245,Male,0.0
910031.0,2010,30.0,27.90711,16.0,South,0,3.3288815,Female,1.0
910031.0,2012,32.0,30.99725,16.0,South,0,3.4338984,Female,1.0
910033.0,2010,28.0,8.963432,15.0,South,0,2.1931531,Female,1.0
910033.0,2012,30.0,13.312503,15.0,South,0,2.5887036,Female,1.0
910177.0,2010,34.0,20.19259,17.0,South,0,3.0053158,Female,1.0
910177.0,2012,36.0,23.59054,17.0,South,0,3.1608458,Female,1.0
910179.0,2010,29.0,17.47372,16.0,South,0,2.860698,Male,0.0
910179.0,2012,31.0,26.907787,16.0,South,0,3.2924156,Male,0.0
913174.0,2010,41.0,157.56189,17.0,West,0,5.0598183,Female,1.0
913174.0,2012,44.0,299.56393,17.0,Northeast,0,5.7023277,Female,1.0
915030.0,2010,26.0,8.233979,17.0,West,0,2.1082695,Male,0.0
915030.0,2012,28.0,13.6931715,17.0,West,0,2.6168973,Male,0.0
915031.0,2010,25.0,56.532623,14.0,West,0,4.0348177,Male,0.0
915031.0,2012,27.0,27.19057,14.0,West,1,3.3028703,Male,0.0
921178.0,2010,31.0,14.069605,12.0,North Central,0,2.6440167,Female,1.0
921178.0,2012,33.0,13.975953,12.0,North Central,0,2.6373382,Female,1.0
922005.0,2010,43.0,29.487593,16.0,Northeast,0,3.3839695,Female,1.0
922005.0,2012,45.0,41.82997,16.0,Northeast,0,3.733613,Female,1.0
922030.0,2010,41.0,29.266546,12.0,Northeast,0,3.376445,Female,1.0
922030.0,2012,43.0,31.725958,12.0,Northeast,0,3.4571352,Female,1.0
922173.0,2010,42.0,30.172836,12.0,Northeast,0,3.4069421,Male,0.0
922173.0,2012,44.0,57.633133,12.0,Northeast,0,4.0540977,Male,0.0
931031.0,2010,40.0,51.481716,16.0,Northeast,0,3.9412267,Male,0.0
931031.0,2012,42.0,50.737606,16.0,Northeast,0,3.9266675,Male,0.0
931172.0,2010,41.0,23.585653,12.0,South,0,3.1606386,Male,0.0
931172.0,2012,43.0,17.206192,12.0,South,0,2.8452692,Male,0.0
934030.0,2010,38.0,64.24715,17.0,South,0,4.1627374,Female,1.0
934030.0,2012,40.0,65.50752,17.0,South,0,4.182165,Female,1.0
934031.0,2010,38.0,24.5251,16.0,South,0,3.199697,Female,1.0
934031.0,2012,40.0,26.72289,16.0,South,0,3.2855206,Female,1.0
934033.0,2010,34.0,22.049381,16.0,South,0,3.0932846,Female,1.0
934033.0,2012,36.0,30.312048,16.0,South,0,3.4115453,Female,1.0
934179.0,2010,37.0,53.261135,16.0,South,0,3.9752069,Male,0.0
934179.0,2012,39.0,58.731632,16.0,South,0,4.0729785,Male,0.0
935004.0,2010,46.0,27.199762,14.0,South,0,3.3032084,Female,1.0
935004.0,2012,48.0,32.737446,14.0,South,0,3.4885197,Female,1.0
937030.0,2010,29.0,21.076777,17.0,South,0,3.0481718,Female,1.0
937030.0,2012,31.0,15.509501,17.0,South,0,2.741453,Female,1.0
939032.0,2010,37.0,53.692177,17.0,South,0,3.9832673,Male,0.0
939032.0,2012,39.0,110.98103,17.0,South,0,4.709359,Male,0.0
939172.0,2010,38.0,17.727924,17.0,South,0,2.8751411,Female,1.0
939172.0,2012,40.0,30.714468,17.0,South,0,3.4247339,Female,1.0
941033.0,2010,27.0,8.642916,17.0,Northeast,0,2.15674,Female,1.0
941033.0,2012,29.0,10.419426,17.0,Northeast,0,2.343672,Female,1.0
941034.0,2010,25.0,22.314638,12.0,Northeast,0,3.105243,Male,0.0
941034.0,2012,27.0,21.48055,12.0,Northeast,0,3.067148,Male,0.0
948030.0,2010,36.0,152.27888,16.0,West,0,5.0257134,Male,0.0
948030.0,2012,38.0,159.27148,16.0,West,0,5.07061,Male,0.0
951030.0,2010,40.0,42.241974,16.0,North Central,0,3.7434144,Male,0.0
951030.0,2012,42.0,43.02636,16.0,North Central,0,3.761813,Male,0.0
951031.0,2010,35.0,34.66008,14.0,North Central,0,3.5455885,Male,0.0
951031.0,2012,37.0,36.391857,14.0,North Central,0,3.594345,Male,0.0
951171.0,2010,35.0,5.327219,14.0,North Central,0,1.6728294,Female,1.0
951171.0,2012,37.0,9.244794,14.0,North Central,0,2.2240605,Female,1.0
958030.0,2010,38.0,16.313227,17.0,South,0,2.7919762,Male,0.0
958030.0,2012,41.0,15.226719,17.0,South,0,2.7230518,Male,0.0
958173.0,2010,36.0,18.114754,16.0,South,0,2.8967268,Female,1.0
958173.0,2012,38.0,18.815874,16.0,South,0,2.934701,Female,1.0
961030.0,2010,40.0,20.09312,17.0,South,0,3.0003774,Male,0.0
961030.0,2012,42.0,12.692558,17.0,South,0,2.5410159,Male,0.0
961181.0,2010,31.0,19.463139,12.0,South,0,2.9685223,Female,1.0
961181.0,2012,33.0,11.604936,12.0,South,0,2.4514306,Female,1.0
964005.0,2010,44.0,14.323809,12.0,Other,0,2.6619232,Male,0.0
964005.0,2012,46.0,16.401352,12.0,Other,0,2.7973638,Male,0.0
964174.0,2010,43.0,11.969664,8.0,Other,0,2.4823754,Female,1.0
964174.0,2012,45.0,11.180762,8.0,Other,0,2.4141946,Female,1.0
967176.0,2010,29.0,26.724514,16.0,North Central,0,3.2855814,Male,0.0
967176.0,2012,31.0,28.3217,16.0,North Central,1,3.3436282,Male,0.0
976030.0,2010,33.0,35.710052,16.0,South,0,3.5754323,Female,1.0
976030.0,2012,35.0,30.420809,16.0,South,0,3.4151268,Female,1.0
976182.0,2010,32.0,72.63586,12.0,South,0,4.2854586,Male,0.0
976182.0,2012,34.0,68.01993,12.0,South,0,4.219801,Male,0.0
982030.0,2010,34.0,25.4756,14.0,South,0,3.2377212,Female,1.0
982030.0,2012,36.0,20.251537,14.0,South,0,3.0082307,Female,1.0
984176.0,2010,34.0,21.673603,14.0,Northeast,1,3.076095,Male,0.0
984176.0,2012,36.0,22.45941,14.0,Northeast,1,3.1117096,Male,0.0
988031.0,2010,37.0,57.527332,14.0,West,1,4.0522604,Male,0.0
988031.0,2012,39.0,59.906265,14.0,West,1,4.092781,Male,0.0
990171.0,2010,40.0,61.760372,16.0,West,0,4.123262,Male,0.0
990171.0,2012,42.0,66.736534,16.0,West,0,4.2007527,Male,0.0
991172.0,2010,40.0,114.96624,16.0,North Central,0,4.7446384,Male,0.0
991172.0,2012,42.0,122.73823,16.0,North Central,0,4.810054,Male,0.0
1.012171e+06,2010,39.0,33.355907,12.0,Northeast,0,3.5072348,Male,0.0
1.012171e+06,2012,41.0,25.20022,12.0,Northeast,0,3.2268527,Male,0.0
1.012173e+06,2010,29.0,26.80188,12.0,Northeast,0,3.288472,Male,0.0
1.012173e+06,2012,30.0,26.570625,12.0,Northeast,0,3.2798064,Male,0.0
1.028037e+06,2010,29.0,15.539564,15.0,Northeast,0,2.7433894,Female,1.0
1.028037e+06,2012,31.0,19.57721,15.0,Northeast,0,2.9743662,Female,1.0
1.028039e+06,2010,25.0,30.592825,14.0,Northeast,0,3.4207654,Female,1.0
1.028039e+06,2012,27.0,16.92341,14.0,Northeast,0,2.828698,Female,1.0
1.03303e+06,2010,38.0,32.504875,17.0,South,0,3.48139,Male,0.0
1.03303e+06,2012,40.0,118.51826,17.0,South,0,4.775067,Male,0.0
1.033171e+06,2010,37.0,29.266546,17.0,South,0,3.376445,Female,1.0
1.033171e+06,2012,39.0,28.202059,17.0,South,0,3.339395,Female,1.0
1.03603e+06,2010,40.0,54.918983,16.0,South,0,4.005859,Male,0.0
1.03603e+06,2012,42.0,62.212025,16.0,South,0,4.1305485,Male,0.0
1.036031e+06,2010,25.0,21.773073,16.0,South,0,3.080674,Male,0.0
1.036031e+06,2012,27.0,23.808062,16.0,South,0,3.1700242,Male,0.0
1.037005e+06,2010,43.0,24.38142,14.0,South,0,3.1938214,Female,1.0
1.037005e+06,2012,45.0,27.799639,14.0,South,0,3.325023,Female,1.0
1.037034e+06,2010,30.0,24.005642,17.0,South,0,3.178289,Female,1.0
1.037034e+06,2012,32.0,28.593605,17.0,South,0,3.353183,Female,1.0
1.03718e+06,2010,33.0,22.1378,14.0,South,0,3.0972865,Male,0.0
1.03718e+06,2012,35.0,22.198381,14.0,South,0,3.1000195,Male,0.0
1.03803e+06,2010,41.0,36.340034,16.0,North Central,0,3.59292,Male,0.0
1.03803e+06,2012,43.0,32.422035,16.0,North Central,0,3.4788382,Male,0.0
1.038031e+06,2010,37.0,15.926394,13.0,North Central,1,2.7679777,Male,0.0
1.038031e+06,2012,39.0,22.502916,13.0,North Central,1,3.1136448,Male,0.0
1.038173e+06,2010,39.0,16.125338,16.0,North Central,0,2.7803917,Female,1.0
1.038173e+06,2012,41.0,21.089005,16.0,North Central,0,3.0487518,Female,1.0
1.048184e+06,2010,26.0,13.4948845,12.0,South,0,2.6023107,Female,1.0
1.048184e+06,2012,28.0,17.336706,12.0,South,0,2.8528259,Female,1.0
1.048191e+06,2010,46.0,19.927336,9.0,South,0,2.9920924,Female,1.0
1.048191e+06,2012,48.0,19.718601,9.0,South,0,2.9815624,Female,1.0
1.048198e+06,2010,40.0,17.219517,9.0,South,0,2.8460433,Male,0.0
1.048198e+06,2012,42.0,20.50169,9.0,South,0,3.0205073,Male,0.0
1.048219e+06,2010,26.0,18.66737,12.0,West,0,2.9267771,Male,0.0
1.048219e+06,2012,28.0,20.70834,12.0,West,0,3.0305364,Male,0.0
1.051036e+06,2010,38.0,6.388242,14.0,West,1,1.854459,Female,1.0
1.051036e+06,2012,40.0,13.2581215,14.0,West,1,2.5846102,Female,1.0
1.051038e+06,2010,36.0,10.986007,15.0,West,0,2.3966224,Female,1.0
1.051038e+06,2012,38.0,7.7873793,15.0,West,0,2.0525043,Female,1.0
1.051183e+06,2010,39.0,17.341091,14.0,West,0,2.8530788,Male,0.0
1.051183e+06,2012,41.0,29.32231,14.0,West,0,3.3783486,Male,0.0
1.06203e+06,2010,29.0,115.662544,16.0,West,0,4.7506766,Male,0.0
1.06203e+06,2012,31.0,51.074764,16.0,West,0,3.9332905,Male,0.0
1.06403e+06,2010,40.0,30.360725,16.0,South,0,3.4131498,Female,1.0
1.06403e+06,2012,42.0,31.704205,16.0,South,0,3.4564493,Female,1.0
1.06503e+06,2010,34.0,33.024334,16.0,West,0,3.4972446,Male,0.0
1.06503e+06,2012,36.0,35.500008,16.0,West,0,3.5695329,Male,0.0
1.066003e+06,2010,44.0,19.131567,13.0,South,0,2.9513397,Female,1.0
1.066003e+06,2012,46.0,16.3796,13.0,South,0,2.7960367,Female,1.0
1.06603e+06,2010,41.0,13.097001,12.0,South,0,2.5723832,Female,1.0
1.06603e+06,2012,43.0,13.508275,12.0,South,0,2.6033025,Female,1.0
1.066031e+06,2010,28.0,8.841857,12.0,South,0,2.179497,Female,1.0
1.066031e+06,2012,30.0,18.130672,12.0,South,0,2.8976052,Female,1.0
1.066033e+06,2010,25.0,14.522751,14.0,South,0,2.6757164,Female,1.0
1.066033e+06,2012,27.0,18.326445,14.0,South,0,2.908345,Female,1.0
1.07003e+06,2010,36.0,22.834095,16.0,West,0,3.128255,Female,1.0
1.07003e+06,2012,38.0,27.081808,16.0,West,0,3.2988622,Female,1.0
1.074031e+06,2010,36.0,56.488415,16.0,Northeast,0,4.0340357,Female,1.0
1.074031e+06,2012,38.0,52.12976,16.0,Northeast,0,3.953736,Female,1.0
1.074175e+06,2010,34.0,17.131098,17.0,Northeast,0,2.8408954,Male,0.0
1.074175e+06,2012,36.0,34.85831,17.0,Northeast,0,3.5512915,Male,0.0
1.077031e+06,2010,26.0,16.534273,16.0,South,0,2.8054354,Female,1.0
1.077031e+06,2012,28.0,24.471514,16.0,South,0,3.1975098,Female,1.0
1.079006e+06,2010,46.0,38.683125,14.0,West,0,3.6554034,Male,0.0
1.079006e+06,2012,48.0,57.100197,14.0,West,0,4.0448074,Male,0.0
1.08003e+06,2010,34.0,28.84656,17.0,South,0,3.3619907,Female,1.0
1.08003e+06,2012,36.0,31.312662,17.0,South,0,3.4440227,Female,1.0
1.080172e+06,2010,46.0,22.668312,16.0,South,0,3.120968,Male,0.0
1.080172e+06,2012,48.0,23.851568,16.0,South,0,3.17185,Male,0.0
1.081006e+06,2010,45.0,52.99588,17.0,West,0,3.9702141,Female,1.0
1.081006e+06,2012,47.0,52.336407,17.0,West,0,3.9576921,Female,1.0
1.08103e+06,2010,32.0,36.351086,16.0,West,0,3.593224,Female,1.0
1.08103e+06,2012,34.0,34.956196,16.0,West,0,3.5540957,Female,1.0
1.081032e+06,2010,29.0,29.62022,13.0,West,0,3.3884573,Female,1.0
1.081032e+06,2012,31.0,40.785854,13.0,West,0,3.7083354,Female,1.0
1.081175e+06,2010,36.0,24.005642,16.0,West,0,3.178289,Male,0.0
1.081175e+06,2012,38.0,25.34161,16.0,West,0,3.2324476,Male,0.0
1.083003e+06,2010,46.0,61.13039,16.0,Northeast,0,4.113009,Female,1.0
1.083003e+06,2012,48.0,58.122562,16.0,Northeast,0,4.062554,Female,1.0
1.08703e+06,2010,33.0,32.56014,17.0,North Central,1,3.4830887,Female,1.0
1.08703e+06,2012,35.0,33.161617,17.0,North Central,1,3.501393,Female,1.0
1.087031e+06,2010,29.0,31.145441,17.0,North Central,0,3.4386678,Female,1.0
1.087031e+06,2012,32.0,41.851727,17.0,North Central,0,3.734133,Female,1.0
1.087176e+06,2010,33.0,18.380009,12.0,North Central,0,2.9112637,Male,0.0
1.087176e+06,2012,35.0,28.658861,12.0,North Central,0,3.3554628,Male,0.0
1.088033e+06,2010,36.0,48.04444,14.0,North Central,0,3.8721263,Male,0.0
1.088033e+06,2012,38.0,43.504913,14.0,North Central,0,3.7728739,Male,0.0
1.088036e+06,2010,32.0,33.289593,14.0,North Central,0,3.5052447,Male,0.0
1.088036e+06,2012,34.0,41.014256,14.0,North Central,0,3.7139196,Male,0.0
1.08818e+06,2010,36.0,27.85185,15.0,North Central,0,3.3268995,Male,0.0
1.08818e+06,2012,39.0,22.753069,15.0,North Central,0,3.1247,Male,0.0
1.088181e+06,2010,33.0,32.3833,17.0,North Central,1,3.4776428,Female,1.0
1.088181e+06,2012,35.0,52.40167,17.0,North Central,1,3.9589384,Female,1.0
1.089171e+06,2010,42.0,49.735447,16.0,North Central,0,3.906718,Female,1.0
1.089171e+06,2012,44.0,43.668056,16.0,North Central,0,3.7766168,Female,1.0
1.09003e+06,2010,29.0,30.70335,16.0,North Central,0,3.4243717,Female,1.0
1.09003e+06,2012,31.0,32.628685,16.0,North Central,0,3.4851918,Female,1.0
1.092031e+06,2010,26.0,10.04656,16.0,Northeast,0,2.3072302,Male,0.0
1.092031e+06,2012,28.0,28.51747,16.0,Northeast,0,3.3505168,Male,0.0
1.093172e+06,2010,26.0,11.582832,16.0,South,0,2.449524,Male,0.0
1.093172e+06,2012,28.0,14.432755,16.0,South,0,2.6695004,Male,0.0
1.094004e+06,2010,43.0,38.263134,16.0,South,0,3.644487,Male,0.0
1.094004e+06,2012,45.0,33.466152,16.0,South,0,3.5105345,Male,0.0
1.09403e+06,2010,41.0,24.668781,12.0,South,0,3.2055385,Male,0.0
1.09403e+06,2012,43.0,27.234076,12.0,South,0,3.3044689,Male,0.0
1.094174e+06,2010,37.0,15.871133,12.0,South,0,2.7645018,Female,1.0
1.094174e+06,2012,39.0,18.91376,12.0,South,0,2.9398897,Female,1.0
1.095172e+06,2010,46.0,26.116634,17.0,South,0,3.2625725,Male,0.0
1.095172e+06,2012,48.0,28.506592,17.0,South,0,3.3501353,Male,0.0
1.096032e+06,2010,31.0,7.670311,14.0,South,0,2.037357,Male,0.0
1.096032e+06,2012,33.0,16.085941,14.0,South,0,2.7779458,Male,0.0
1.09703e+06,2010,32.0,25.276659,16.0,South,0,3.2298813,Male,0.0
1.09703e+06,2012,33.0,18.25031,16.0,South,0,2.9041822,Male,0.0
1.097172e+06,2010,39.0,18.47948,12.0,South,0,2.916661,Male,0.0
1.097172e+06,2012,40.0,18.304691,12.0,South,0,2.9071574,Male,0.0
1.09803e+06,2010,41.0,11.936507,16.0,South,0,2.4796016,Female,1.0
1.09803e+06,2012,43.0,13.366884,16.0,South,0,2.5927804,Female,1.0
1.098031e+06,2010,35.0,42.695118,16.0,South,0,3.7540846,Female,1.0
1.098031e+06,2012,37.0,45.886803,16.0,South,0,3.8261776,Female,1.0
1.098177e+06,2010,35.0,38.683125,16.0,South,0,3.6554034,Male,0.0
1.098177e+06,2012,37.0,48.769005,16.0,South,0,3.887095,Male,0.0
1.100004e+06,2010,45.0,18.291592,12.0,South,0,2.9064415,Female,1.0
1.100004e+06,2012,46.0,18.728865,12.0,South,0,2.9300659,Female,1.0
1.10003e+06,2010,42.0,16.368488,10.0,South,0,2.795358,Male,0.0
1.10003e+06,2012,44.0,16.57537,10.0,South,0,2.8079178,Male,0.0
1.100172e+06,2010,40.0,25.774014,12.0,South,0,3.2493668,Female,1.0
1.100172e+06,2012,42.0,27.843143,12.0,South,0,3.3265867,Female,1.0
1.107177e+06,2010,27.0,22.104643,14.0,West,0,3.0957878,Male,0.0
1.107177e+06,2012,28.0,21.42617,14.0,West,0,3.064613,Male,0.0
1.10718e+06,2010,46.0,37.412106,16.0,Northeast,0,3.6219943,Female,1.0
1.10718e+06,2012,48.0,48.018547,16.0,Northeast,0,3.8715873,Female,1.0
1.109175e+06,2010,27.0,17.716871,16.0,North Central,0,2.8745174,Female,1.0
1.109175e+06,2012,29.0,29.050404,16.0,South,1,3.3690324,Female,1.0
1.121003e+06,2010,44.0,25.51981,14.0,North Central,1,3.239455,Male,0.0
1.121003e+06,2012,46.0,25.700525,14.0,North Central,1,3.2465115,Male,0.0
1.12103e+06,2010,40.0,35.61058,12.0,North Central,1,3.5726428,Male,0.0
1.12103e+06,2012,42.0,39.317566,12.0,North Central,1,3.6716714,Male,0.0
1.121179e+06,2010,36.0,19.816813,14.0,North Central,1,2.9865308,Female,1.0
1.121179e+06,2012,38.0,28.3217,14.0,North Central,1,3.3436282,Female,1.0
1.126174e+06,2010,41.0,22.082537,17.0,South,0,3.0947871,Male,0.0
1.126174e+06,2012,43.0,36.109077,17.0,South,0,3.5865443,Male,0.0
1.127171e+06,2010,36.0,29.211285,14.0,South,0,3.374555,Male,0.0
1.127171e+06,2012,38.0,36.402737,14.0,South,0,3.594644,Male,0.0
1.127176e+06,2010,38.0,20.910992,17.0,South,0,3.0402749,Female,1.0
1.127176e+06,2012,40.0,18.087166,17.0,South,0,2.8952026,Female,1.0
1.129202e+06,2010,25.0,13.815402,16.0,South,0,2.6257842,Male,0.0
1.129202e+06,2012,27.0,12.464157,16.0,South,0,2.5228572,Male,0.0
1.13103e+06,2010,39.0,27.630804,14.0,South,0,3.3189313,Male,0.0
1.13103e+06,2012,41.0,34.80393,14.0,South,0,3.5497303,Male,0.0
1.131176e+06,2010,42.0,27.829744,12.0,South,1,3.3261054,Male,0.0
1.131176e+06,2012,44.0,21.774208,12.0,South,0,3.0807261,Male,0.0
1.141031e+06,2010,32.0,28.979185,16.0,South,0,3.3665779,Male,0.0
1.141031e+06,2012,34.0,91.827995,16.0,South,0,4.519917,Male,0.0
1.141032e+06,2010,29.0,17.727924,17.0,South,0,2.8751411,Male,0.0
1.141032e+06,2012,31.0,20.958492,17.0,South,0,3.042544,Male,0.0
1.14203e+06,2010,42.0,15.473249,11.0,North Central,0,2.7391126,Male,0.0
1.14203e+06,2012,44.0,9.331803,11.0,North Central,0,2.2334282,Male,0.0
1.142171e+06,2010,42.0,6.1671953,12.0,North Central,0,1.8192441,Female,1.0
1.142171e+06,2012,44.0,6.0145545,12.0,North Central,0,1.7941823,Female,1.0
1.142174e+06,2010,38.0,29.28865,15.0,North Central,0,3.3772001,Male,0.0
1.142174e+06,2012,40.0,21.752457,15.0,North Central,0,3.0797267,Male,0.0
1.144032e+06,2010,37.0,36.46161,12.0,South,0,3.5962598,Male,0.0
1.144032e+06,2012,40.0,36.34835,12.0,South,0,3.5931487,Male,0.0
1.144033e+06,2010,33.0,10.632333,13.0,South,0,2.3638997,Male,0.0
1.144033e+06,2012,35.0,14.508888,13.0,South,0,2.6747615,Male,0.0
1.144034e+06,2010,29.0,22.38095,17.0,South,0,3.10821,Female,1.0
1.144034e+06,2012,31.0,10.278035,17.0,South,0,2.3300092,Female,1.0
1.144174e+06,2010,44.0,0.33156964,16.0,South,0,-1.1039174,Female,1.0
1.144174e+06,2012,46.0,24.471514,16.0,South,0,3.1975098,Female,1.0
1.144177e+06,2010,29.0,10.256554,16.0,South,0,2.3279169,Male,0.0
1.144177e+06,2012,30.0,13.312503,16.0,South,0,2.5887036,Male,0.0
1.149173e+06,2010,33.0,8.919223,16.0,South,0,2.1882088,Female,1.0
1.149173e+06,2012,36.0,17.565107,16.0,South,0,2.8659143,Female,1.0
1.150171e+06,2010,26.0,21.916754,16.0,West,0,3.0872514,Female,1.0
1.150171e+06,2012,28.0,21.350035,16.0,West,0,3.0610533,Female,1.0
1.15203e+06,2010,38.0,24.027746,16.0,Northeast,0,3.1792092,Female,1.0
1.15203e+06,2012,40.0,24.68904,16.0,Northeast,0,3.2063594,Female,1.0
1.152033e+06,2010,40.0,67.81705,17.0,South,0,4.2168136,Male,0.0
1.152033e+06,2012,43.0,108.76228,17.0,South,0,4.6891646,Male,0.0
1.152035e+06,2010,38.0,31.952261,16.0,South,0,3.464243,Male,0.0
1.152035e+06,2012,40.0,36.326603,16.0,South,0,3.5925503,Male,0.0
1.152036e+06,2010,33.0,46.56343,16.0,Northeast,1,3.8408155,Male,0.0
1.152036e+06,2012,35.0,48.464474,16.0,Northeast,1,3.880831,Male,0.0
1.152037e+06,2010,30.0,27.840797,14.0,West,0,3.3265026,Female,1.0
1.152037e+06,2012,32.0,27.473352,14.0,West,0,3.3132164,Female,1.0
1.15218e+06,2010,39.0,26.492413,17.0,South,0,3.2768583,Female,1.0
1.15218e+06,2012,41.0,25.047955,17.0,South,0,3.220792,Female,1.0
1.152183e+06,2010,40.0,39.13627,17.0,South,0,3.6670496,Male,0.0
1.152183e+06,2012,42.0,40.0789,17.0,South,0,3.69085,Male,0.0
1.152186e+06,2010,39.0,24.867723,14.0,Northeast,0,3.2135708,Male,0.0
1.152186e+06,2012,41.0,24.166977,14.0,Northeast,0,3.184987,Male,0.0
1.152193e+06,2010,28.0,16.047972,16.0,West,0,2.7755826,Male,0.0
1.152193e+06,2012,30.0,16.629753,16.0,West,0,2.8111935,Male,0.0
1.16203e+06,2010,35.0,17.99318,17.0,West,1,2.8899927,Female,1.0
1.16203e+06,2012,37.0,23.198994,17.0,West,1,3.144109,Female,1.0
1.162175e+06,2010,26.0,23.972485,17.0,West,0,3.1769066,Female,1.0
1.162175e+06,2012,28.0,24.166977,17.0,West,0,3.184987,Female,1.0
1.16303e+06,2010,42.0,44.551907,17.0,West,0,3.796655,Male,0.0
1.16303e+06,2012,44.0,33.466152,17.0,West,0,3.5105345,Male,0.0
1.163033e+06,2010,30.0,30.70335,17.0,West,0,3.4243717,Male,0.0
1.163033e+06,2012,32.0,51.52069,17.0,West,0,3.9419835,Male,0.0
1.163034e+06,2010,31.0,46.342384,17.0,South,0,3.836057,Male,0.0
1.163034e+06,2012,33.0,68.35709,17.0,West,0,4.2247453,Male,0.0
1.163035e+06,2010,27.0,11.472309,17.0,West,0,2.4399362,Male,0.0
1.163035e+06,2012,29.0,22.796574,17.0,West,0,3.1266103,Male,0.0
1.163036e+06,2010,26.0,13.605408,16.0,West,0,2.6104674,Female,1.0
1.163036e+06,2012,28.0,12.986216,16.0,West,0,2.5638885,Female,1.0
1.163175e+06,2010,43.0,16.85479,17.0,West,0,2.8246348,Female,1.0
1.163175e+06,2012,45.0,17.565107,17.0,West,0,2.8659143,Female,1.0
1.163176e+06,2010,34.0,55.493706,16.0,West,0,4.0162697,Male,0.0
1.163176e+06,2012,36.0,53.271763,16.0,West,0,3.9754064,Male,0.0
1.163181e+06,2010,26.0,13.3291,17.0,West,0,2.5899496,Female,1.0
1.163181e+06,2012,28.0,34.445015,17.0,West,1,3.5393643,Female,1.0
1.16403e+06,2010,29.0,56.46631,14.0,West,0,4.033644,Female,1.0
1.16403e+06,2012,31.0,72.91423,14.0,West,0,4.2892838,Female,1.0
1.164178e+06,2010,28.0,26.18295,17.0,West,0,3.2651083,Male,0.0
1.164178e+06,2012,30.0,67.976425,17.0,West,0,4.219161,Male,0.0
1.166036e+06,2010,27.0,13.3291,12.0,Northeast,0,2.5899496,Female,1.0
1.166036e+06,2012,29.0,3.0779724,12.0,Northeast,0,1.124271,Female,1.0
1.166195e+06,2010,25.0,11.405995,12.0,Northeast,0,2.434139,Male,0.0
1.166195e+06,2012,27.0,13.377761,12.0,Northeast,0,2.5935936,Male,0.0
1.167185e+06,2010,45.0,22.204113,12.0,South,0,3.1002774,Male,0.0
1.167185e+06,2012,47.0,19.272675,12.0,South,0,2.9586883,Male,0.0
1.168008e+06,2010,44.0,11.052321,9.0,West,0,2.4026406,Female,1.0
1.168008e+06,2012,46.0,15.041823,9.0,West,0,2.7108345,Female,1.0
1.168176e+06,2010,27.0,14.732744,14.0,South,0,2.6900725,Female,1.0
1.168176e+06,2012,29.0,13.3233795,14.0,South,0,2.5895205,Female,1.0
1.168182e+06,2010,30.0,16.114285,13.0,South,0,2.779706,Male,0.0
1.168182e+06,2012,32.0,18.663607,13.0,South,0,2.9265754,Male,0.0
1.179031e+06,2010,33.0,14.788006,17.0,South,0,2.6938164,Female,1.0
1.179031e+06,2012,35.0,15.683521,17.0,South,0,2.7526104,Female,1.0
1.184035e+06,2010,36.0,34.825863,14.0,Northeast,0,3.5503602,Female,1.0
1.184035e+06,2012,38.0,36.663765,14.0,Northeast,0,3.601789,Female,1.0
1.184037e+06,2010,33.0,25.42034,16.0,Northeast,0,3.2355497,Female,1.0
1.184037e+06,2012,35.0,32.476418,16.0,Northeast,0,3.4805143,Female,1.0
1.184039e+06,2010,26.0,21.47466,16.0,Northeast,0,3.0668738,Female,1.0
1.184039e+06,2012,28.0,24.808676,16.0,Northeast,0,3.2111933,Female,1.0
1.184179e+06,2010,42.0,24.911934,12.0,Northeast,1,3.215347,Male,0.0
1.184179e+06,2012,44.0,26.037691,12.0,Northeast,1,3.259545,Male,0.0
1.185005e+06,2010,43.0,57.47207,15.0,West,1,4.051299,Male,0.0
1.185005e+06,2012,45.0,65.46401,15.0,West,1,4.1815004,Male,0.0
1.185179e+06,2010,40.0,52.244324,16.0,West,1,3.9559312,Female,1.0
1.185179e+06,2012,42.0,45.32124,16.0,West,1,3.8137758,Female,1.0
1.19103e+06,2010,39.0,19.131567,13.0,Northeast,0,2.9513397,Male,0.0
